Country,State,Year,Crop Name,Additional Info,"Area (UOM:Ha(Hectare)), Scaling Factor:1000","Area Percentage To All India (%) (UOM:%(Percentage)), Scaling Factor:1",Production ,"Production Percentage To All India (%) (UOM:%(Percentage)), Scaling Factor:1","Yield (UOM:Kg/Ha(KilogramperHectare)), Scaling Factor:1"
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2015",Nine Oilseeds,,0.3,1.15,0.15,0.59,501
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2015",Potato,,0.04195,1.98,0.64483,1.49,15371
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2015",Rice,,3.82,8.77,5.79,5.54,1517
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2015",Total Pulses,,0.84,3.38,0.51,3.13,609
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2015",Tur (Arhar),,0.06,1.62,0.03,1.15,458
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2015",Wheat,,0.11,0.11,0.14,0.15,1270
India,Goa,"Agriculture Year (Jul - Jun), 2015",Cashew Nut,,0.05817,5.6,0.028,4.2,450
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Foodgrains,,3.14,2.55,6.28,2.5,2000
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Bajra,,0.39,5.51,0.79,9.76,2004
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,0.93,3.81,1.55,4.02,1661
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Coconut,,0.02281,1.09,0.2152,1.4,9433
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Cotton,,2.72,22.14,1.598,31.33,587
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Gram,,0.12,1.37,0.15,2.17,1330
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Groundnut,,1.41,30.76,2.34,34.74,1654
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Jowar,,0.1,1.69,0.14,3.26,1340
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Maize,,0.39,4.39,0.57,2.53,1478
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Nine Oilseeds,,2.57,9.85,4.18,16.55,1627
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Onion,,0.0532,4.03,1.35578,6.5,25485
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Potato,,0.1124,5.31,3.54938,8.18,31578
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Rapeseed & Mustard,,0.19,3.31,0.31,4.5,1611
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Rice,,0.77,1.77,1.7,1.63,2205
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Soyabean,,0.08,0.69,0.05,0.63,675
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Sugarcane,,0.16,3.19,11.12,3.19,70828
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Tobacco,,0.166,35.51,0.236,27.59,1422
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Total Pulses,,0.58,2.34,0.54,3.33,931
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Tur (Arhar),,0.23,5.78,0.26,10.06,1125
India,Gujarat,"Agriculture Year (Jul - Jun), 2015",Wheat,,0.85,2.8,2.48,2.69,2919
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Foodgrains,,4.48,3.64,16.36,6.5,3648
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Bajra,,0.37,5.19,0.65,8.08,1762
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,0.46,1.88,0.8,2.07,1738
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Cotton,,0.62,5,0.1683,3.31,274
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Gram,,0.04,0.5,0.03,0.37,619
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Jowar,,0.05,0.87,0.03,0.66,528
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Nine Oilseeds,,0.52,2,0.83,3.27,1589
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Onion,,0.03065,2.32,0.7058,3.4,23031
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Potato,,0.03427,1.62,0.85381,1.97,24912
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Rapeseed & Mustard,,0.51,8.79,0.81,11.84,1594
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Rice,,1.35,3.11,4.15,3.97,3061
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Sugarcane,,0.09,1.89,6.69,1.92,71957
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Sunflower,,0.01,1.85,0.02,6.24,2056
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Total Pulses,,0.1,0.39,0.07,0.4,680
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Wheat,,2.58,8.47,11.35,12.3,4407
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,0.32,1.31,0.78,2.02,2431
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2015",Maize,,0.29,3.34,0.74,3.27,2507
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2015",Wheat,,0.34,1.12,0.67,0.72,1958
India,Jammu and Kashmir,"Agriculture Year (Jul - Jun), 2015",Bajra,,0.009756576,0.13,0.009756576,0.07,575.6380023
India,Jammu and Kashmir,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,0.312210442,1.29,0.526855121,1.39,1655.691
India,Jammu and Kashmir,"Agriculture Year (Jul - Jun), 2015",Maize,,0.282940713,3.34,0.507341968,2.32,1738.621898
India,Jammu and Kashmir,"Agriculture Year (Jul - Jun), 2015",Wheat,,0.273184137,0.91,0.526855121,0.59,1899.605408
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Foodgrains,,2.65,2.15,4.09,1.63,1546
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,0.31,1.25,0.4,1.03,1294
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Gram,,0.16,1.9,0.16,2.27,995
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Maize,,0.29,3.28,0.38,1.71,1332
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Nine Oilseeds,,0.26,0.99,0.18,0.7,681
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Potato,,0.04493,2.12,0.62701,1.44,13955
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Rapeseed & Mustard,,0.19,3.38,0.14,2,698
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Rice,,1.59,3.65,2.88,2.76,1814
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Total Pulses,,0.6,2.39,0.53,3.22,886
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Tur (Arhar),,0.2,4.98,0.18,6.95,903
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Wheat,,0.16,0.51,0.29,0.31,1835
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Foodgrains,,7.33,5.95,9.92,3.94,1354
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Bajra,,0.17,2.33,0.15,1.8,875
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Cashew Nut,,0.12586,12.2,0.073,10.9,572
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,3.22,13.21,5.61,14.56,1740
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Coconut,,0.52638,25.2,3.52983,23.1,6706
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Cotton,,0.64,5.22,0.34,6.67,530
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Gram,,1.42,16.91,0.66,9.38,466
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Groundnut,,0.57,12.4,0.4,5.87,693
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Jowar,,1.1,18.17,0.96,22.53,865
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Maize,,1.22,13.85,3.31,14.67,2713
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Nine Oilseeds,,1.29,4.93,0.75,2.97,583
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Onion,,0.19021,14.41,2.69599,12.9,14174
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Rice,,1.11,2.55,3.02,2.89,2722
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Soyabean,,0.26,2.22,0.14,1.63,543
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Sugarcane,,0.45,9.13,37.83,10.86,84075
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Sunflower,,0.33,67.79,0.15,51.13,459
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Tobacco,,0.094,20.11,0.067,7.83,713
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Total Pulses,,2.82,11.33,1.14,6.97,403
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Tur (Arhar),,0.66,16.58,0.24,9.45,368
India,Karnataka,"Agriculture Year (Jul - Jun), 2015",Wheat,,0.17,0.57,0.16,0.17,897
India,Kerala,"Agriculture Year (Jul - Jun), 2015",Cashew Nut,,0.08701,8.4,0.072,10.7,851
India,Kerala,"Agriculture Year (Jul - Jun), 2015",Coconut,,0.77062,36.9,5.11314,33.5,6635
India,Ladakh,"Agriculture Year (Jul - Jun), 2015",Bajra,,0.000243424,0.13,0.000243424,0.07,14.36199771
India,Ladakh,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,0.007789558,1.29,0.013144879,1.39,41.30900021
India,Ladakh,"Agriculture Year (Jul - Jun), 2015",Maize,,0.007059287,3.34,0.012658032,2.32,43.37810157
India,Ladakh,"Agriculture Year (Jul - Jun), 2015",Wheat,,0.006815863,0.91,0.013144879,0.59,47.39459246
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,,15.66,12.71,30.39,12.08,1941
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Bajra,,0.27,3.75,0.62,7.66,2315
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,1.85,7.58,3.85,9.99,2083
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Cotton,,0.56,4.58,0.306,6,544
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Gram,,3.02,35.92,3.36,47.66,1115
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Groundnut,,0.24,5.13,0.33,4.92,1405
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Jowar,,0.21,3.37,0.4,9.44,1951
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Lentil (Masur),,0.61,41.76,0.42,40.19,678
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Maize,,1.1,12.47,2.58,11.43,2350
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Nine Oilseeds,,7.34,28.12,6.17,24.44,841
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Onion,,0.1182,8.95,2.848,13.6,24095
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Potato,,0.14105,6.66,3.161,7.28,22410
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Rapeseed & Mustard,,0.62,10.74,0.67,9.8,1079
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Rice,,2.02,4.65,3.55,3.4,1752
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Soyabean,,5.91,50.89,4.91,57.27,831
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Sugarcane,,0.1,2.09,5.28,1.52,51272
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Total Pulses,,5.88,23.58,5.3,32.43,902
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Tur (Arhar),,0.58,14.61,0.62,24.4,1079
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2015",Wheat,,5.91,19.43,17.69,19.17,2993
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Foodgrains,,11.21,9.1,8.75,3.48,781
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Bajra,,0.8,11.24,0.33,4.13,416
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Cashew Nut,,0.1862,18,0.22,32.8,1200
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,5.25,21.54,3.64,9.44,692
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Coconut,,0.02775,1.33,0.18667,1.2,6728
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Cotton,,4.21,34.23,1.275,25,303
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Gram,,1.44,17.17,0.78,11.01,539
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Groundnut,,0.31,6.72,0.33,4.96,1081
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Jowar,,3.22,52.95,1.35,31.91,420
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Maize,,1.07,12.12,1.83,8.09,1712
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Nine Oilseeds,,4.2,16.11,2.44,9.65,579
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Onion,,0.52235,39.57,6.52934,31.2,12500
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Rice,,1.5,3.46,2.59,2.48,1725
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Soyabean,,3.7,31.9,2.06,24.05,557
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Sugarcane,,0.99,20.03,73.68,21.15,74650
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Sunflower,,0.05,9.65,0.01,3.37,213
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Tobacco,,0.001,0.21,0.002,0.23,2000
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Total Pulses,,3.54,14.23,1.54,9.45,436
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Tur (Arhar),,1.24,31.21,0.56,21.74,450
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Wheat,,0.91,2.99,0.98,1.06,1077
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Foodgrains,,4.82,3.91,6.41,2.55,1330
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Cashew Nut,,0.18291,17.7,0.0805,12,430
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,0.14,0.55,0.16,0.41,1165
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Coconut,,0.05091,2.44,0.226,1.5,4440
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Groundnut,,0.05,1.11,0.06,0.83,1098
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Jute & Mesta,,0.01,1.27,0.0108,0.54,1033
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Nine Oilseeds,,0.19,0.73,0.12,0.48,632
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Rice,,3.94,9.06,5.88,5.63,1491
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Sugarcane,,0.01,0.18,0.58,0.17,64415
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Sunflower,,0.02,3.29,0.02,6.45,1189
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Total Pulses,,0.74,2.98,0.38,2.29,506
India,Odisha,"Agriculture Year (Jul - Jun), 2015",Tur (Arhar),,0.14,3.49,0.12,4.78,886
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Foodgrains,,6.65,5.4,28.4,11.29,4269
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,0.12,0.51,0.46,1.19,3688
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Cotton,,0.34,2.76,0.1275,2.5,376
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Maize,,0.12,1.31,0.42,1.88,3687
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Nine Oilseeds,,0.04,0.17,0.06,0.22,1318
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Potato,,0.09236,4.36,2.38526,5.49,25826
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Rapeseed & Mustard,,0.03,0.54,0.04,0.62,1348
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Rice,,2.98,6.84,11.82,11.32,3974
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Sugarcane,,0.09,1.83,6.61,1.9,73411
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Sunflower,,0.01,1.31,0.01,3.88,1797
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Wheat,,3.51,11.53,16.08,17.42,4583
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Foodgrains,,12.98,10.53,18.04,7.17,1390
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Bajra,,4.04,56.74,3.53,43.73,872
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,5.82,23.86,5.81,15.08,998
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Cotton,,0.45,3.64,0.2057,4.05,461
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Gram,,0.94,11.22,0.84,11.91,892
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Groundnut,,0.52,11.25,1.05,15.57,2029
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Jowar,,0.63,10.39,0.34,8.12,545
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Lentil (Masur),,0.04,2.86,0.04,3.77,919
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Maize,,0.87,9.91,1.16,5.16,1334
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Nine Oilseeds,,4.81,18.45,5.69,22.53,1182
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Onion,,0.08631,6.54,1.43511,6.9,16628
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Rapeseed & Mustard,,2.53,44.07,3.26,47.94,1287
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Soyabean,,1.2,10.38,1,11.65,829
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Total Pulses,,3.87,15.52,1.99,12.17,515
India,Rajasthan,"Agriculture Year (Jul - Jun), 2015",Wheat,,3.11,10.22,9.87,10.7,3175
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2015",Foodgrains,,3.75,3.04,11.48,4.56,3063
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2015",Bajra,,0.05,0.72,0.14,1.76,2747
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2015",Cashew Nut,,0.14133,13.7,0.058,8.7,400
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2015",Coarse Cereals,,0.87,3.56,3.41,8.84,3929
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2015",Coconut,,0.45974,22.01,4.24712,27.8,9238
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2015",Groundnut,,0.35,7.54,0.89,13.25,2574
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2015",Jowar,,0.34,5.58,0.47,11.04,1380
